"img_id","names"
"285674","green shirt"
"285674","headphones"
"285674","man"
"285674","mother"
"285674","pink sweater"
"285674","shirt"
"285674","wall"
"285675"," sweater"
"285675","camera"
"285675","container"
"285675","flowers"
"285675","girl"
"285675","mirror"
"285675","panel"
"285675","shirt"
"285675","sink"
"285675","sweater"
"285675","taps"
"285675","vase"
"285675","wall"
"285675","woman"
"285683"," onion"
"285683","arm"
"285683","bottle "
"285683","burger"
"285683","burgermeat"
"285683","burgerpatty"
"285683","cup "
"285683","hamburger"
"285683","hand"
"285683","handle"
"285683","knife "
"285683","metalcake "
"285683","onion"
"285683","person"
"285683","phone"
"285683","plate"
"285683","redonion "
"285683","shadow "
"285683","silverstand"
"285683","stand "
"285683","table "
"285683","tray"
"285683","wall "
"285683","waterbottle"
"285684"," curtain"
"285684"," outlet"
"285684"," plate"
"285684"," table"
"285684"," tray"
"285684","cake"
"285684","chair"
"285684","chocolate cake"
"285684","dish"
"285684","flowers"
"285684","handle"
"285684","man "
"285684","mirror"
"285684","outlet"
"285684","patterned dress"
"285684","platter"
"285684","red roses"
"285684","roses"
"285684","shirt"
"285684","smile"
"285684","table"
"285684","tray"
"285684","wall"
"285684","window"
"285684","woman "
"285684","wooden"
"285685","bear"
"285685","car"
"285685","paper "
"285686","bracelet "
"285686","girl "
"285686","spoon "
"285686","sunglasses"
"285686","wire "
"285687","woman "
"285693","headofaman"
"285693","patchofvegetation"
"285693","wall "
"285697","wall "
"285698","cloudysky"
"285698","largepatchofgrass"
"285698","road"
"285698","vehicle"
"285699","gloves"
"285699","pot"
"285699","skillet"
"285699","stove"
"285699","towel "
"285700","barn"
"285700","farm"
"285700","grass"
"285700","legs"
"285700","roof"
"285700","shed"
"285700","sheep"
"285700","stall"
"285700","truck"
"285701","car"
"285701","girl"
"285701","grass"
"285701","helmet"
"285701","leg"
"285701","line"
"285701","shorts"
"285701","stick"
"285701","tree"
"285701","truck"
"285701","water"
"285703","building"
"285703","cat"
"285703","pillar"
"285703","wall"
"285703","whiskers"
"285706","bag"
"285706","baggage "
"285706","carpet "
"285706","establishment "
"285706","jeans"
"285706","light "
"285706","lights "
"285706","luggage "
"285706","man "
"285706","number "
"285706","padlock "
"285706","pants "
"285706","person "
"285706","rail"
"285706","shoes"
"285706","sign "
"285706","suitcase "
"285706","suitcases "
"285706","traveler "
"285706","woman "
"285714","container "
"285714","flower "
"285714","kettle "
"285714","knobs "
"285714","microwave "
"285714","reflection "
"285714","shelf "
"285714","table"
"285714","tile "
"285714","wall "
"285714","wll "
"285716"," roof"
"285716","art "
"285716","blue sky"
"285716","building"
"285716","clock "
"285716","gauge "
"285716","green dome"
"285716","on top"
"285716","pole "
"285716","rose shaped"
"285716","sky"
"285716","top window"
"285716","tower"
"285716","vase "
"285716","wall"
"285716","window"
"285716","wire"
"285718","people"
"285718","trees"
"285721","black shirt"
"285721","brown hair"
"285721","crack"
"285721","cracks"
"285721","grey coat"
"285721","hair "
"285721","hand"
"285721","handles "
"285721","mouth "
"285721","nose"
"285721","phone"
"285721","purse"
"285721","scarf"
"285721","shirt"
"285721","straps"
"285721","stripes"
"285721","sweater"
"285721","wall"
"285721","woman"
"285722","boy"
"285722","coat"
"285722","face"
"285722","grass"
"285722","hand"
"285722","hood"
"285722","hoodie"
"285722","kite"
"285722","leaves"
"285722","letter"
"285722","pants"
"285722","person"
"285722","plastic"
"285722","puddle"
"285722","rubberband"
"285722","shirt collar"
"285722","shrub"
"285722","sky"
"285722","string"
"285722","stroller"
"285722","text"
"285722","tree"
"285722","trees"
"285722","whale"
"285722","woods"
"285722","zip"
"285725","cat"
"285725","eyes"
"285725","incorrect image"
"285725","toothpaste"
"285726","boards"
"285726","ground"
"285726","jeans"
"285726","legs"
"285726","logo"
"285726","people"
"285726","shoes"
"285726","wall"
"285727","bolt"
"285727","handle"
"285727","incorrect image"
"285727","metal object"
"285727","rivet"
"285727","sign"
"285727","spring"
"285727","train car"
"285727","window"
"285728","audience"
"285728","banner"
"285728","cap"
"285728","chair"
"285728","circle"
"285728","court"
"285728","court surface"
"285728","fence"
"285728","hat"
"285728","line"
"285728","logo"
"285728","man"
"285728","people"
"285728","person"
"285728","shadow"
"285728","shirt"
"285728","shoe"
"285728","shoes"
"285728","shorts"
"285728","sign"
"285728","sneaker"
"285728","sock"
"285728","socks"
"285728","spectator"
"285728","stairs"
"285728","stands"
"285728","stripe"
"285728","tennis court"
"285728","tennis player"
"285728","tennis racket"
"285728","towel"
"285728","upper railing"
"285729","bookcase"
"285729","boy"
"285729","chair"
"285729","chair seat"
"285729","cord"
"285729","floor"
"285729","guy"
"285729","items"
"285729","jar"
"285729","kid"
"285729","laptop"
"285729","laptop computer"
"285729","man"
"285729","rug"
"285729","shelf"
"285729","stand"
"285729","sunflower"
"285729","table"
"285729","television"
"285729","tv"
"285729","vase"
"285729","watch"
"285729","wires"
"285730","chair"
"285730","food"
"285730","hair"
"285730","shirt"
"285730","table"
"285730","tree"
"285730","watch"
"285732","cap "
"285732","glove "
"285732","logo "
"285732","nike "
"285732","pants"
"285732","players "
"285732","sock "
"285733","giraffe"
"285733","giraffes "
"285733","leaves "
"285733","spot"
"285733","spots "
"285733","stuffed rhino"
"285734","brick"
"285734","brick wall"
"285734","cat"
"285734","chair"
"285734","chair stack"
"285734","chairs"
"285734","chrome legs"
"285734","concrete"
"285734","concrete floor"
"285734","crouching cat"
"285734","ears"
"285734","edge"
"285734","floor"
"285734","rings"
"285734","seats"
"285734","sidewalk"
"285734","sitting cat"
"285734","tail"
"285734","white cat"
"285735","art"
"285735","bookcase"
"285735","cat"
"285735","cord"
"285735","cordless mouse"
"285735","couch"
"285735","laptop"
"285735","leather couch"
"285735","picture frame"
"285735","wall"
"285736","bathroom"
"285736","flooring"
"285736","garbage can"
"285736","shower"
"285736","sink"
"285736","toilet"
"285736","trash can"
"285737","cabinet"
"285737","chair"
"285737","cloth"
"285737","coat"
"285737","flowers"
"285737","jeans"
"285737","picture"
"285737","switches"
"285737","vase"
"285737","wall"
"285738","cell phone"
"285738","dog"
"285738","man"
"285738","painting"
"285738","street"
"285738","woman"
"285742","bench"
"285742","brown bag"
"285742","cup"
"285743","boat"
"285743","brick"
"285743","building"
"285743","bush"
"285743","bushes"
"285743","door"
"285743","floor"
"285743","house"
"285743","land"
"285743","pad"
"285743","palm tree"
"285743","petal"
"285743","reflection"
"285743","rug"
"285743","sky"
"285743","square"
"285743","steps"
"285743","village"
"285743","wall"
"285743","water"
"285743","wood"
"285744","cement"
"285744","moss"
"285747","ground"
"285747","snow"
"285748","band"
"285748","bottle"
"285748","boy"
"285748","butter knife"
"285748","button"
"285748","candle"
"285748","cardboard box"
"285748","child"
"285748","flower"
"285748","grass"
"285748","hair"
"285748","jar"
"285748","knife"
"285748","little boy"
"285748","nose"
"285748","number candle"
"285748","person"
"285748","plastic container"
"285748","shirt"
"285748","top"
"285748","trim"
"285748","watch"
"285748","woman"
"285748","wristwatch"
"285749","bowl"
"285749","carrot"
"285749","chop sticks"
"285749","chopstick wrapper"
"285749","chopsticks"
"285749","cloth"
"285749","compartment"
"285749","dish"
"285749","food"
"285749","napkin"
"285749","paper"
"285749","plastic"
"285749","plate"
"285749","soup"
"285749","spoon"
"285749","table"
"285749","tray"
"285750","airplane"
"285750","clouds"
"285750","door"
"285750","vehicle"
"285750","wheel"
"285750","windows"
"285754","motorcycle"
"285754","wall"
"285755","tank"
"285755","train"
"285759","black fence"
"285759","chain"
"285759","clouds"
"285759","fence"
"285759","gate"
"285759","lamp post"
"285759","orange reflector"
"285759","overhead lights"
"285759","roof"
"285759","sign"
"285759","sky"
"285759","stop sign"
"285759","trash bin"
"285759","trash can"
"285759","white gate"
"285759","yellow chain"
"285759","yellow post"
"285760","green leaves"
"285761","black glass"
"285761","ceiling"
"285761","cell phone"
"285761","door"
"285761","drinking glasses"
"285761","glasses"
"285761","striped shirt"
"285761","table"
"285761","white plates"
"285761","white shirt"
"285761","wine bottles"
"285761","woman "
"285762","badge"
"285762","green leaves"
"285762","jacket"
"285762","leaves"
"285762","man"
"285762","snow"
"285762","train"
"285762","tree"
"285762","trees"
"285762","window"
"285763","building"
"285763","tennis ball"
"285763","wall"
"285764","bands"
"285764","blue"
"285764","court"
"285764","e"
"285764","floor"
"285764","green"
"285764","ground"
"285764","hair"
"285764","legs"
"285764","letters"
"285764","lines"
"285764","logo"
"285764","person"
"285764","player"
"285764","racket"
"285764","shirt"
"285764","shoe"
"285764","shorts"
"285764","sign"
"285764","sneakers"
"285764","sweatbands"
"285764","tee shirt"
"285764","tennis"
"285764","tennis court"
"285764","tennis player"
"285764","wall"
"285764","white"
"285764","woman"
"285764","wrist"
"285764","wrist bands"
"285764","wristband"
"285764","yellow"
"285765","grass"
"285765","ground"
"285765","vehicles "
"285768","bag"
"285768","belt"
"285768","belt buckle"
"285768","camera"
"285768","doorknob"
"285768","dot"
"285768","dress"
"285768","hand"
"285768","nail"
"285768","phone"
"285768","red"
"285768","ring"
"285768","strap"
"285768","watchband"
"285774","cords"
"285774","hair"
"285774","steel bar"
"285775","bird"
"285775","clock"
"285775","flag"
"285775","flowers"
"285775","grass"
"285775","grounds"
"285775","lamp post"
"285775","path"
"285775","side walk"
"285775","spire"
"285775","tower"
"285776"," toilet"
"285776","dowel"
"285776","drawers"
"285776","floor"
"285776","ledge"
"285776","screwdriver"
"285776","tape"
"285776","tile"
"285776","tilefloor"
"285776","tiles"
"285776","toilet paper"
"285776","toilet roll"
"285778","bushes"
"285778","train "
"285778","trees"
"285779","bike"
"285779","building"
"285779","cone"
"285779","floor"
"285779","helmet"
"285779","hose"
"285779","house"
"285779","ladder"
"285779","light"
"285779","man"
"285779","mat"
"285779","motorcycle "
"285779","pipes"
"285779","pole"
"285779","road"
"285779","scooters"
"285779","sidewalk"
"285779","stairs"
"285779","tile"
"285779","tiles"
"285779","toolbelt"
"285779","utility box"
"285779","utility pole"
"285779","wheel"
"285779","window"
"285779","wire"
"285780","bench"
"285780","man"
"285780","purple box"
"285780","shirt"
"285780","tennis player"
"285780","tennis racquet"
"285780","umbrella"
"285780","yellow shirt"
"285781","blocks"
"285781","box"
"285781","cell phone"
"285781","chair"
"285781","child"
"285781","eye"
"285781","hair"
"285781","shirt"
"285781","wall"
"285782","fence"
"285782","flag "
"285782","front"
"285782","ship"
"285782","sky"
"285782","star "
"285782","train"
"285782","vehicle"
"285783","baby"
"285783","bag "
"285783","floor"
"285783","floors "
"285783","pants "
"285783","shelf"
"285783","toy "
"285784","bag"
"285784","bench"
"285784","clock"
"285784","fence"
"285784","hair"
"285784","hand"
"285784","man"
"285784","shirt"
"285784","umbrella"
"285790","boat"
"285790","boat reflection"
"285790","canal"
"285790","clear sky"
"285790","dock"
"285790","hedges"
"285790","lines"
"285790","metal rail"
"285790","pathway"
"285790","rail"
"285790","side walk"
"285790","sky"
"285790","tracks"
"285790","train"
"285790","tree"
"285790","tree walkway"
"285790","window"
"285791","person"
"285791","street"
"285792","window"
"285792","woman"
"285793","blanket"
"285793","fan"
"285793","metal frame"
"285793","shelf"
"285793","stickers"
"285796","case"
"285796","cloth"
"285796","engine"
"285796","floor"
"285796","flower"
"285796","glasses"
"285796","lanyard"
"285796","man"
"285796","neck"
"285796","pavement"
"285796","plane"
"285796","shirt"
"285796","sign"
"285796","tail"
"285796","tip"
"285796","window"
"285796","windshield"
"285796","wing"
"285797","sky"
"285798","band"
"285798","building"
"285798","earring"
"285798","phone"
"285798","shirt"
"285798","strap"
"285798","sunglasses"
"285798","tree"
"285798","woman"
"285799","background"
"285799","bathroom"
"285799","bed"
"285799","blinds"
"285799","container,bucket"
"285799","faucet"
"285799","floor"
"285799","handle,lever"
"285799","ironing board"
"285799","ladder"
"285799","lamp"
"285799","lid"
"285799","light"
"285799","mirror"
"285799","roll of paper,roll of toilet paper,toilet paper"
"285799","sign"
"285799","sink"
"285799","tile"
"285799","toilet"
"285799","towel"
"285799","wall"
"285799","water tank"
"285799","window"
"285800","beach"
"285800","bird"
"285800","birds"
"285802","acoustic guitar"
"285802","band"
"285802","box"
"285802","computer"
"285802","cymbal"
"285802","drummer"
"285802","drums"
"285802","electric guitar"
"285802","guitar"
"285802","keyboard"
"285802","keys"
"285802","ladder"
"285802","laptop"
"285802","letters"
"285802","man"
"285802","notebook"
"285802","pants"
"285802","paper"
"285802","picture"
"285802","screen"
"285802","seats"
"285802","shadow"
"285802","shirt"
"285802","spotlight"
"285802","stage"
"285802","stand"
"285802","table"
"285803","beach"
"285804","building"
"285804","pole"
"285804","sign"
"285804","window"
"285805","bag"
"285805","chair"
"285805","chairs"
"285805","clouds"
"285805","kite"
"285805","man"
"285805","sand"
"285805","wave"
"285806","plate"
"285806","tomato"
"285809","fence"
"285809","wall"
"285813","alarm clock"
"285813","bed"
"285813","bedside table"
"285813","blanket"
"285813","bottle"
"285813","can"
"285813","carpet"
"285813","design"
"285813","end table"
"285813","envelope"
"285813","headboard"
"285813","hotel room"
"285813","label"
"285813","lamp"
"285813","linen"
"285813","pamphlet"
"285813","papers"
"285813","pen"
"285813","phone"
"285813","pillow"
"285813","pillows"
"285813","rug"
"285813","side table"
"285813","table"
"285813","table lamp,lamp"
"285813","telephone"
"285813","wallpaper"
"285813","water"
"285813","water bottle"
"285813","wooden legs"
"285814","man"
"285815","plate"
"285816","building"
"285816","mane"
"285816","person "
"285816","picture"
"285816","sailboard"
"285826","wall"
"285832","69"
"285832","arm"
"285832","band"
"285832","belt"
"285832","black stripes"
"285832","casing"
"285832","dress"
"285832","engine"
"285832","hair"
"285832","hand"
"285832","handlebars"
"285832","headlight,lamp"
"285832","hip"
"285832","light"
"285832","motorcycle"
"285832","paint"
"285832","parts"
"285832","patch"
"285832","shield"
"285832","socks"
"285832","wall"
"285832","white stripes"
"285832","woman"
"285832","women"
"285832","writing"
"285833","bike mirror"
"285833","mirror"
"285833","motorcycle"
"285833","road"
"285833","sunlight"
"285833","tire "
"285833","valley"
"285837","ground"
"285837","leaves"
"285837","leg"
"285837","man"
"285837","person"
"285837","purse"
"285837","shirt"
"285837","shorts"
"285837","trees"
"285838","band"
"285838","bottle"
"285838","container"
"285838","ear"
"285838","finger"
"285838","food"
"285838","hair"
"285838","hand"
"285838","hot dog"
"285838","hotdog"
"285838","label"
"285838","man"
"285838","mustard"
"285838","napkin"
"285838","ring"
"285838","sweatshirt"
"285838","t-shirt"
"285838","table"
"285838","tshirt"
"285839","bench"
"285839","blanket"
"285839","candle"
"285839","chair"
"285839","couch"
"285839","fireplace"
"285839","floor"
"285839","mantle"
"285839","pillow"
"285839","pillows"
"285839","room"
"285839","rug"
"285839","sofa"
"285839","speaker"
"285839","table"
"285839","television"
"285839","tv"
"285839","vase"
"285839","wall"
"285839","window"
"285840","broccoli"
"285840","carrot"
"285840","carrots"
"285840","celery"
"285840","clove"
"285840","leaves"
"285840","onion"
"285848","gravel"
"285849","baby"
"285849","ball"
"285849","building"
"285849","clock"
"285849","clothes"
"285849","face"
"285849","hat"
"285849","jacket"
"285849","lady"
"285849","man"
"285849","numbers"
"285849","outdoors"
"285849","people"
"285849","sign"
"285849","skirt"
"285849","statue"
"285849","suit"
"285849","tower"
"285849","woman"
"285850","chair"
"285850","curtains"
"285850","headboard"
"285850","lamp shade"
"285850","laptop"
"285850","outdoors"
"285850","pants"
"285850","pillows"
"285850","window"
"285850","woman"
"285851","bin"
"285851","building"
"285851","post"
"285851","trains"
"285851","tree"
"285851","window"
"285852","counter"
"285852","counter wall"
"285852","frame"
"285852","hat"
"285852","head"
"285852","human"
"285852","man"
"285852","shelf"
"285852","sign"
"285852","signage"
"285852","writing"
"285853","blocks"
"285853","bottle"
"285853","bowl"
"285853","boy"
"285853","camera case"
"285853","child"
"285853","chin"
"285853","coat"
"285853","eyeglasses"
"285853","food"
"285853","fork"
"285853","glass"
"285853","glasses"
"285853","goblet"
"285853","hair"
"285853","hand"
"285853","jacket"
"285853","knife"
"285853","lady"
"285853","man"
"285853","napkin"
"285853","pasta"
"285853","plate"
"285853","platter"
"285853","salad"
"285853","shirt"
"285853","silverware"
"285853","steak"
"285853","table"
"285853","tongs"
"285853","wall"
"285853","wine"
"285853","woman"
"285854","hair"
"285854","leaf"
"285854","leave"
"285854","man"
"285854","pants"
"285854","ramp"
"285854","shirt"
"285854","shoe"
"285854","skateboard"
"285854","tree"
"285854","wall"
"285855","board"
"285855","design"
"285855","foot"
"285855","hair "
"285855","hand"
"285855","knee"
"285855","logo"
"285855","paddle"
"285855","person"
"285855","sticker"
"285855","strip"
"285855","surfboard"
"285855","water"
"285855","wet suit"
"285855","wetsuit"
"285855","woman"
"285857","road"
"285858","glasses"
"285858","ground"
"285858","hat"
"285858","jacket"
"285858","mountain"
"285858","people"
"285858","person"
"285858","scene"
"285858","ski pole"
"285858","skier"
"285858","skies "
"285858","snow"
"285858","track"
"285859","base"
"285859","case"
"285859","ceiling"
"285859","crowd"
"285859","floor"
"285859","room"
"285859","statue"
"285859","woman"
"285862","laptop"
"285862","sandwhich"
"285862","screw"
"285862","soda"
"285862","table"
"285863","arrow"
"285863","bags"
"285863","clouds"
"285863","sign"
"285863","sky"
"285863","woman"
"285864","cat"
"285864","cat food"
"285864","cover"
"285864","foot"
"285864","hinge"
"285864","toilet"
"285864","toilet bowl"
"285864","toilet seat"
"285864","trash bag"
"285864","trash can"
"285865","bag"
"285865","beard"
"285865","boot"
"285865","chair"
"285865","column"
"285865","gate"
"285865","ground"
"285865","hat"
"285865","man"
"285865","overalls"
"285865","shirt"
"285865","shoe"
"285865","sock"
"285866","backlight "
"285866","bite "
"285866","bited "
"285866","building"
"285866","can "
"285866","car "
"285866","caricatures"
"285866","cartoons "
"285866","donut "
"285866","doughnut "
"285866","garbage "
"285866","hand "
"285866","paper "
"285866","pole"
"285866","sign "
"285866","sprinkle"
"285866","stains "
"285866","store"
"285866","trashcan"
"285867","advertisement,billboard,advertisment"
"285867","ball"
"285867","cleats"
"285867","emirate airlines"
"285867","field"
"285867","line"
"285867","man"
"285867","net"
"285867","nike"
"285867","pants"
"285867","player"
"285867","shirt"
"285867","shorts"
"285867","spectator"
"285867","stadium"
"285867","stairwell"
"285867","stand"
"285867","uniform"
"285868","jacket"
"285868","man"
"285885","adult "
"285885","adults legs"
"285885","backpack"
"285885","blonde"
"285885","blue backpack"
"285885","blue jeans"
"285885","boy"
"285885","child"
"285885","denim jeans"
"285885","electric machine"
"285885","electronic "
"285885","glasses"
"285885","hair"
"285885","head"
"285885","jeans"
"285885","lady"
"285885","lights on"
"285885","luggage"
"285885","machine"
"285885","machine lights"
"285885","near legs"
"285885","pants"
"285885","person "
"285885","purple fabric"
"285885","rolling luggage"
"285885","shoe"
"285885","shoes"
"285885","sign"
"285885","signs"
"285885","small child"
"285885","small human"
"285885","vending"
"285885","vending machine"
"285885","woman"
"285887","bright light"
"285887","distance"
"285887","forest"
"285887","front windows"
"285887","glass"
"285887","glass pane"
"285887","glass panel"
"285887","glass window"
"285887","headlights"
"285887","large trees"
"285887","left windshield"
"285887","metal car"
"285887","metal train"
"285887","right light"
"285887","right window"
"285887","right windshield"
"285887","second car"
"285887","side window"
"285887","third car"
"285887","train"
"285887","train car"
"285887","train front"
"285887","train headlights"
"285887","train side"
"285887","train window"
"285887","train windshield"
"285887","window"
"285887","windshield"
"285887","yellow car"
"285887","yellow train"
"285888","arrow"
"285888","balcony "
"285888","boy"
"285888","ground"
"285888","line"
"285888","man"
"285888","pants"
"285888","person"
"285888","plant"
"285888","plants"
"285888","shirt"
"285888","sign"
"285888","street"
"285888","umbrella"
"285888","wall"
"285888","writing"
"285904","bricks"
"285904","clouds"
"285904","houses"
"285904","plane"
"285904","sky"
"285905","bike"
"285905","bottle"
"285905","building"
"285905","chair"
"285905","door"
"285905","food"
"285905","fork"
"285905","ground"
"285905","hand"
"285905","knife"
"285905","leaves"
"285905","ledge"
"285905","leg"
"285905","man"
"285905","paper plates"
"285905","plate"
"285905","red wall"
"285905","shadow"
"285905","sunlight shining"
"285905","t-shirt"
"285905","table"
"285905","tree"
"285906","bench"
"285906","black bench"
"285906","flower"
"285906","flowers"
"285906","grass"
"285906","green bench"
"285906","green grass"
"285906","park bench"
"285906","sidewalk"
"285907","green leaves"
"285907","plates"
"285907","table"
"285907","tree"
"285908","brown head"
"285908","dog"
"285908","dogs head"
"285915","beach chair"
"285915","bin"
"285915","blue bin"
"285915","blue device"
"285915","chair"
"285915","circular device"
"285915","floatation device"
"285915","garbage bin"
"285915","man"
"285915","person"
"285915","raft"
"285915","towel"
"285915","umbrella"
"285915","woman"
"285916","leaves"
"285917"," wing"
"285917","antenna"
"285917","butterfly"
"285917","flower "
"285917","green grass"
"285917","orange"
"285918","beach"
"285918","facial hair"
"285918","hat"
"285918","man"
"285918","person"
"285918","sand"
"285918","water"
"285923","airplane"
"285923","bush"
"285923","door"
"285923","knob"
"285923","pole"
"285923","railroad tracks"
"285923","sign"
"285923","tracks"
"285923","traffic lights"
"285923","train light"
"285923","white sign"
"285923","white signs"
"285923","wooden slats"
"285924","brick sidewalk"
"285924","drawing"
"285924","fire hydrant"
"285924","headlight"
"285924","hydrant"
"285924","line"
"285924","sand"
"285924","tire"
"285930","table"
"285936","door"
"285936","emblem"
"285936","grass"
"285936","leaves"
"285936","metal rail"
"285936","pants"
"285936","steps"
"285936","suspenders"
"285936","train"
"285936","train track"
"285936","tree"
"285936","window"
"285936","windshield "
"285937","hat"
"285937","leaves"
"285937","scarf"
"285937","stuffed bear"
"285937","tree"
"285941","arm"
"285941","bicycle"
"285941","building"
"285941","eyeglasses"
"285941","glasses"
"285941","green grass"
"285941","green pole"
"285941","green trees"
"285941","laptop"
"285941","leaves"
"285941","man "
"285941","person"
"285941","red bench"
"285941","red shoe"
"285941","shoe"
"285941","tree"
"285941","tree trunk"
"285941","woman"
"285941","yellow shirt"
"285942","ground"
"285942","handrail"
"285942","leaves"
"285942","light"
"285942","man"
"285942","pink shirt"
"285942","rail"
"285942","railing"
"285942","shirt"
"285942","wall"
"285946","store"
"285947","floor"
"285948","pizza"
"285948","plates"
"285948","table"
"285949","a building"
"285949","advertisment"
"285949","building"
"285949","street"
"285949","white car"
"285949","window"
"285954","basket"
"285954","branches"
"285954","building"
"285954","chain"
"285954","compact car"
"285954","fence"
"285954","flower pot"
"285954","flowers"
"285954","parking symbol"
"285954","pavement"
"285954","pole"
"285954","post"
"285954","purple flowers"
"285954","red bus"
"285954","sign"
"285954","street"
"285954","street post"
"285954","street sign"
"285954","traffic light"
"285954","tree"
"285954","wall"
"285954","white lines"
"285954","window"
"285954","yellow flowers"
"285955","bathroom"
"285955","bluetile"
"285955","toilet"
"285955","toiletbowl"
"285956","cat"
"285957","bike"
"285957","ear"
"285957","glasses"
"285957","hand"
"285957","hat"
"285957","head"
"285957","jacket"
"285957","man"
"285957","mirror"
"285957","mouth"
"285957","nose"
"285957","pants"
"285957","person"
"285957","reflection"
"285957","scene"
"285957","sunglasses"
"285957","woman"
"285958","building"
"285958","cap"
"285958","crack"
"285958","door"
"285958","doorway"
"285958","glasses"
"285958","hat"
"285958","hydrant"
"285958","man"
"285958","number"
"285958","shoe"
"285958","sidewalk"
"285958","sign"
"285958","walker"
"285958","woman"
"285959","book"
"285959","dove"
"285962","bus"
"285962","flag"
"285962","windshield"
"285962","windshield wiper"
"285962","women"
"285963","leaves"
"285963","tree"
"285964","building"
"285964","bus"
"285964","column"
"285964","fence"
"285964","hair"
"285964","hand"
"285964","handbag"
"285964","leaves"
"285964","man"
"285964","person"
"285964","pillar"
"285964","purse"
"285964","sidewalk"
"285964","sign"
"285964","street"
"285964","sweater"
"285964","wheel"
"285964","window"
"285964","windshield"
"285964","woman"
"285965","armchairs "
"285965","binder"
"285965","box"
"285965","card "
"285965","chair "
"285965","chairs"
"285965","coffee table"
"285965","cushion "
"285965","design"
"285965","desk"
"285965","drawers "
"285965","glass"
"285965","lanterns "
"285965","lights "
"285965","phone "
"285965","pillow"
"285965","pillows "
"285965","plant"
"285965","railing "
"285965","rug"
"285965","screen "
"285965","shades"
"285965","sofa"
"285965","stripes"
"285965","table"
"285965","telelvision "
"285965","television"
"285966","bird"
"285966","book"
"285966","books"
"285966","boy"
"285966","children"
"285966","design"
"285966","floor"
"285966","girl"
"285966","hair"
"285966","hair tie"
"285966","man"
"285966","picture"
"285966","ponytail"
"285966","rug"
"285966","shelf"
"285966","shirt"
"285966","shoe"
"285966","shorts"
"285966","wall"
"285966","watch"
"285967","clouds"
"285967","elephant"
"285967","elephants"
"285967","field"
"285967","grass"
"285967","heard"
"285967","large elephant"
"285967","plains"
"285967","row"
"285967","sky"
"285967","tree"
"285967","tree top"
"285968","cards"
"285968","flower"
"285968","glass"
"285968","jar"
"285968","table"
"285968","tag"
"285972","license plate"
"285972","name"
"285972","number"
"285972","pump"
"285972","truck"
"285973","branches"
"285973","bus"
"285973","car"
"285973","scene"
"285973","traffic light"
"285973","traffic signal"
"285973","tree"
"285973","windshield"
"285984","backsplash"
"285984","bowl"
"285984","counter"
"285984","kitchen"
"285984","light"
"285984","spoon"
"285984","watermelon"
"285984","window"
"285998","bed"
"285998","boy"
"285998","bucket"
"286000","building"
"286000","lady"
"286000","people"
"286000","shirt"
"286000","sign"
"286000","sky"
"286000","window"
"286000","woman"
"286001","bananas"
"286001","brocolli"
"286001","cucumber"
"286001","fruit"
"286001","gorilla"
"286001","leaves"
"286001","monkeys"
"286001","pepper"
"286001","picture"
"286001","plant"
"286001","tomatoes"
"286002","airport"
"286002","cloud"
"286002","clouds"
"286002","plane"
"286002","sky"
"286002","window"
"286003","cloud"
"286006","airplane"
"286006","leaves"
"286006","suv"
"286006","trailer"
"286006","tree"
"286006","vegetation"
"286007","building"
"286007","human"
"286007","pavement"
"286007","wall"
"286010","pants"
"286010","person"
"286012","child"
"286012","clouds"
"286012","coat"
"286012","headband"
"286012","helmet"
"286012","jacket"
"286012","pants"
"286012","person"
"286012","pile"
"286012","poles"
"286012","prints"
"286012","roof"
"286012","sapling"
"286012","skis"
"286012","sky"
"286012","snow"
"286012","woman"
"286013","building"
"286013","chair"
"286013","clock"
"286013","lamp "
"286013","mirror"
"286013","monitor "
"286013","sofa"
"286013","table "
"286013","television"
"286013","tree "
"286013","wall"
"286014","ball"
"286014","lines"
"286014","man "
"286014","net"
"286014","racket"
"286014","scene"
"286014","wall "
"286016","bikes"
"286016","bottom"
"286016","building"
"286016","bus,double decker"
"286016","car"
"286016","front"
"286016","headlights"
"286016","lamp"
"286016","license plate"
"286016","light"
"286016","lightpost"
"286016","lights"
"286016","lines"
"286016","number 7"
"286016","people"
"286016","person"
"286016","post"
"286016","sidewalk"
"286016","sign"
"286016","street lamp"
"286016","street,road"
"286016","top"
"286016","window"
"286017","leaves "
"286017","window "
"286018","banner "
"286018","jeans"
"286018","letters "
"286018","light "
"286018","lights"
"286018","man "
"286018","skis"
"286018","slope"
"286018","snow"
"286018","vest"
"286021","scene"
"286022","blue cap"
"286022","board"
"286022","hat "
"286022","man"
"286022","skateboard "
"286022","wheels "
"286024","baby panda"
"286024","back"
"286024","beam"
"286024","bear"
"286024","black arm"
"286024","black leg"
"286024","bush"
"286024","eye"
"286024","fence"
"286024","green tree"
"286024","hand"
"286024","head"
"286024","leg"
"286024","metal fence"
"286024","mouth"
"286024","nose"
"286024","panda"
"286024","panda bear"
"286024","patch"
"286024","tree"
"286024","wood"
"286024","wooden beam"
"286024","wooden platform"
"286024","wooden post"
"286025","boat"
"286025","rope"
"286025","ship"
"286025","water"
"286025","window"
"286035","bus"
"286035","camera"
"286035","decker bus"
"286035","hand"
"286035","helmet"
"286035","horse"
"286035","horses"
"286035","jacket"
"286035","man"
"286035","neck"
"286035","photo"
"286035","policeman"
"286035","rein"
